id,relative_timestamp,interrogator_timestamp,rssi,epc96,doppler,phase,antenna,rospecid,channelindex,tagseencount,accessspecid,inventoryparameterspecid,lastseentimestamp,antennastate,time (seconds),doppler (),interrogation frequency (Hz),phase (radians),prxval (),prx deoscillated moving parts (),prx moving parts (),prx linear (),wavelength ()
2448,46710575,1.69687E+15,-53,e280116060000209e4454a0a,1679,1940,1,1,16,1,0,1,1.69687E+15,2,46.710575,104.9375,910250000,2.975922728,31.70549305,31.37844958,1373551.532,0.005011872,0.32935178
2449,46722985,1.69687E+15,-53,e280116060000209e4454a0a,-800,2056,1,1,16,1,0,1,1.69687E+15,2,46.722985,-50,910250000,3.1538645,31.70549305,31.37844958,1373551.532,0.005011872,0.32935178
2450,46735208,1.69687E+15,-53,e280116060000209e4454a0a,2265,1956,1,1,16,1,0,1,1.69687E+15,2,46.735208,141.5625,910250000,3.000466421,31.70549305,31.37844958,1373551.532,0.005011872,0.32935178
2451,46760268,1.69687E+15,-56,e280116060000209e445f01a,-703,4052,1,1,16,1,0,1,1.69687E+15,2,46.760268,-43.9375,910250000,6.215690153,34.70549305,34.37844958,2740595.609,0.002511886,0.32935178
2452,46780670,1.69687E+15,-38,e280116060000209e445ba0a,-195,3652,1,1,16,1,0,1,1.69687E+15,2,46.78067,-12.1875,910250000,5.602097837,16.70549305,16.37844958,43435.51324,0.158489319,0.32935178
2453,46800655,1.69687E+15,-38,e280116060000209e445ba0a,-78,252,1,1,17,1,0,1,1.69687E+15,2,46.800655,-4.875,910750000,0.386563159,16.70541381,16.38798927,43531.02835,0.158489319,0.329170967
2454,46820978,1.69687E+15,-38,e280116060000209e445ba0a,39,248,1,1,17,1,0,1,1.69687E+15,2,46.820978,2.4375,910750000,0.380427235,16.70541381,16.38798927,43531.02835,0.158489319,0.329170967
2455,46851720,1.69687E+15,-37,e280116060000209e445ba0a,117,260,1,1,17,1,0,1,1.69687E+15,2,46.85172,7.3125,910750000,0.398835005,15.70541381,15.38798927,34577.92491,0.199526231,0.329170967
2456,46886023,1.69687E+15,-38,e280116060000209e445ba0a,195,264,1,1,17,1,0,1,1.69687E+15,2,46.886023,12.1875,910750000,0.404970928,16.70541381,16.38798927,43531.02835,0.158489319,0.329170967
2457,46898324,1.69687E+15,-37,e280116060000209e445ba0a,117,244,1,1,17,1,0,1,1.69687E+15,2,46.898324,7.3125,910750000,0.374291312,15.70541381,15.38798927,34577.92491,0.199526231,0.329170967
2458,46920362,1.69687E+15,-38,e280116060000209e445ba0a,-468,284,1,1,17,1,0,1,1.69687E+15,2,46.920362,-29.25,910750000,0.435650544,16.70541381,16.38798927,43531.02835,0.158489319,0.329170967
2459,46950048,1.69687E+15,-38,e280116060000209e445ba0a,78,240,1,1,17,1,0,1,1.69687E+15,2,46.950048,4.875,910750000,0.368155389,16.70541381,16.38798927,43531.02835,0.158489319,0.329170967
2460,46962948,1.69687E+15,-37,e280116060000209e445ba0a,273,248,1,1,17,1,0,1,1.69687E+15,2,46.962948,17.0625,910750000,0.380427235,15.70541381,15.38798927,34577.92491,0.199526231,0.329170967
2461,46996062,1.69687E+15,-38,e280116060000209e445ba0a,39,12,1,1,18,1,0,1,1.69687E+15,2,46.996062,2.4375,911250000,0.018407769,16.70532935,16.39752372,43626.70091,0.158489319,0.328990352
2462,47020142,1.69687E+15,-56,e280116060000209e4454c2a,-703,1920,1,1,18,1,0,1,1.69687E+15,2,47.020142,-43.9375,911250000,2.945243113,34.70532935,34.39752372,2752658.735,0.002511886,0.328990352
2463,47040163,1.69687E+15,-38,e280116060000209e445ba0a,78,4084,1,1,18,1,0,1,1.69687E+15,2,47.040163,4.875,911250000,6.264777538,16.70532935,16.39752372,43626.70091,0.158489319,0.328990352
2464,47060069,1.69687E+15,-55,e280116060000209e4454a0a,-605,2340,1,1,18,1,0,1,1.69687E+15,2,47.060069,-37.8125,911250000,3.589515044,33.70532935,33.39752372,2186514.554,0.003162278,0.328990352
2465,47072970,1.69687E+15,-54,e280116060000209e4454a0a,625,2488,1,1,18,1,0,1,1.69687E+15,2,47.07297,39.0625,911250000,3.8165442,32.70532935,32.39752372,1736810.246,0.003981072,0.328990352
2466,47085293,1.69687E+15,-54,e280116060000209e4454a0a,1093,2432,1,1,18,1,0,1,1.69687E+15,2,47.085293,68.3125,911250000,3.730641276,32.70532935,32.39752372,1736810.246,0.003981072,0.328990352
2467,47110021,1.69687E+15,-38,e280116060000209e445ba0a,117,4092,1,1,18,1,0,1,1.69687E+15,2,47.110021,7.3125,911250000,6.277049384,16.70532935,16.39752372,43626.70091,0.158489319,0.328990352
2468,47130543,1.69687E+15,-56,e280116060000209e4454c2a,664,1796,1,1,18,1,0,1,1.69687E+15,2,47.130543,41.5,911250000,2.755029495,34.70532935,34.39752372,2752658.735,0.002511886,0.328990352
2469,47143294,1.69687E+15,-57,e280116060000209e4454c2a,-1054,1924,1,1,18,1,0,1,1.69687E+15,2,47.143294,-65.875,911250000,2.951379036,35.70532935,35.39752372,3465392.032,0.001995262,0.328990352
2470,47155876,1.69687E+15,-38,e280116060000209e445ba0a,39,24,1,1,18,1,0,1,1.69687E+15,2,47.155876,2.4375,911250000,0.036815539,16.70532935,16.39752372,43626.70091,0.158489319,0.328990352
2471,47168297,1.69687E+15,-57,e280116060000209e4454c2a,-1757,1780,1,1,18,1,0,1,1.69687E+15,2,47.168297,-109.8125,911250000,2.730485802,35.70532935,35.39752372,3465392.032,0.001995262,0.328990352
2472,47180193,1.69687E+15,-38,e280116060000209e445ba0a,0,20,1,1,18,1,0,1,1.69687E+15,2,47.180193,0,911250000,0.030679616,16.70532935,16.39752372,43626.70091,0.158489319,0.328990352
2473,47192894,1.69687E+15,-54,e280116060000209e445f01a,312,3288,1,1,19,1,0,1,1.69687E+15,2,47.192894,19.5,911750000,5.043728831,32.70523965,32.40705295,1740625.314,0.003981072,0.328809935
2474,47205748,1.69687E+15,-53,e280116060000209e445f01a,-703,3284,1,1,19,1,0,1,1.69687E+15,2,47.205748,-43.9375,911750000,5.037592907,31.70523965,31.40705295,1382627.833,0.005011872,0.328809935
2475,47218048,1.69687E+15,-38,e280116060000209e445ba0a,117,2760,1,1,19,1,0,1,1.69687E+15,2,47.218048,7.3125,911750000,4.233786975,16.70523965,16.40705295,43722.53108,0.158489319,0.328809935
2476,47230562,1.69687E+15,-54,e280116060000209e4454c2a,351,124,1,1,19,1,0,1,1.69687E+15,2,47.230562,21.9375,911750000,0.190213618,32.70523965,32.40705295,1740625.314,0.003981072,0.328809935
2477,47250493,1.69687E+15,-55,e280116060000209e4454c2a,-312,164,1,1,19,1,0,1,1.69687E+15,2,47.250493,-19.5,911750000,0.251572849,33.70523965,33.40705295,2191317.44,0.003162278,0.328809935
2478,47270499,1.69687E+15,-38,e280116060000209e445ba0a,39,2756,1,1,19,1,0,1,1.69687E+15,2,47.270499,2.4375,911750000,4.227651051,16.70523965,16.40705295,43722.53108,0.158489319,0.328809935
2479,47290369,1.69687E+15,-53,e280116060000209e4454a0a,-468,576,1,1,19,1,0,1,1.69687E+15,2,47.290369,-29.25,911750000,0.883572934,31.70523965,31.40705295,1382627.833,0.005011872,0.328809935
2480,47303367,1.69687E+15,-38,e280116060000209e445ba0a,78,2764,1,1,19,1,0,1,1.69687E+15,2,47.303367,4.875,911750000,4.239922898,16.70523965,16.40705295,43722.53108,0.158489319,0.328809935
2481,47315677,1.69687E+15,-53,e280116060000209e445f01a,-976,3360,1,1,19,1,0,1,1.69687E+15,2,47.315677,-61,911750000,5.154175447,31.70523965,31.40705295,1382627.833,0.005011872,0.328809935
2482,47340199,1.69687E+15,-38,e280116060000209e445ba0a,-39,2768,1,1,19,1,0,1,1.69687E+15,2,47.340199,-2.4375,911750000,4.246058821,16.70523965,16.40705295,43722.53108,0.158489319,0.328809935
2483,47352615,1.69687E+15,-54,e280116060000209e4454c2a,820,196,1,1,19,1,0,1,1.69687E+15,2,47.352615,51.25,911750000,0.300660234,32.70523965,32.40705295,1740625.314,0.003981072,0.328809935
2484,47380266,1.69687E+15,-54,e280116060000209e4454a0a,-546,592,1,1,19,1,0,1,1.69687E+15,2,47.380266,-34.125,911750000,0.908116626,32.70523965,32.40705295,1740625.314,0.003981072,0.328809935
2485,47400584,1.69687E+15,-38,e280116060000209e445ba0a,117,108,1,1,20,1,0,1,1.69687E+15,2,47.400584,7.3125,912250000,0.165669925,16.70514472,16.41657695,43818.51903,0.158489319,0.328629716
2486,47430083,1.69687E+15,-54,e280116060000209e4454c2a,3007,680,1,1,20,1,0,1,1.69687E+15,2,47.430083,187.9375,912250000,1.043106936,32.70514472,32.41657695,1744446.663,0.003981072,0.328629716
2487,47450347,1.69687E+15,-38,e280116060000209e445ba0a,546,92,1,1,20,1,0,1,1.69687E+15,2,47.450347,34.125,912250000,0.141126232,16.70514472,16.41657695,43818.51903,0.158489319,0.328629716
2488,47462838,1.69687E+15,-38,e280116060000209e445ba0a,156,84,1,1,20,1,0,1,1.69687E+15,2,47.462838,9.75,912250000,0.128854386,16.70514472,16.41657695,43818.51903,0.158489319,0.328629716
2489,47490054,1.69687E+15,-38,e280116060000209e445ba0a,429,88,1,1,20,1,0,1,1.69687E+15,2,47.490054,26.8125,912250000,0.134990309,16.70514472,16.41657695,43818.51903,0.158489319,0.328629716
2490,47510082,1.69687E+15,-38,e280116060000209e445ba0a,-351,120,1,1,20,1,0,1,1.69687E+15,2,47.510082,-21.9375,912250000,0.184077695,16.70514472,16.41657695,43818.51903,0.158489319,0.328629716
2491,47524061,1.69687E+15,-38,e280116060000209e445ba0a,-117,104,1,1,20,1,0,1,1.69687E+15,2,47.524061,-7.3125,912250000,0.159534002,16.70514472,16.41657695,43818.51903,0.158489319,0.328629716
2492,47551195,1.69687E+15,-55,e280116060000209e4454c2a,781,1084,1,1,20,1,0,1,1.69687E+15,2,47.551195,48.8125,912250000,1.662835174,33.70514472,33.41657695,2196128.234,0.003162278,0.328629716
2493,47570133,1.69687E+15,-38,e280116060000209e445ba0a,-78,96,1,1,20,1,0,1,1.69687E+15,2,47.570133,-4.875,912250000,0.147262156,16.70514472,16.41657695,43818.51903,0.158489319,0.328629716
2494,47590572,1.69687E+15,-38,e280116060000209e445ba0a,-195,104,1,1,20,1,0,1,1.69687E+15,2,47.590572,-12.1875,912250000,0.159534002,16.70514472,16.41657695,43818.51903,0.158489319,0.328629716
2495,47610486,1.69687E+15,-38,e280116060000209e445ba0a,234,2412,1,1,21,1,0,1,1.69687E+15,2,47.610486,14.625,912750000,3.69996166,16.70504458,16.42609574,43914.66495,0.158489319,0.328449694
2496,47622737,1.69687E+15,-37,e280116060000209e445ba0a,429,2404,1,1,21,1,0,1,1.69687E+15,2,47.622737,26.8125,912750000,3.687689814,15.70504458,15.42609574,34882.65829,0.199526231,0.328449694
2497,47650334,1.69687E+15,-38,e280116060000209e445ba0a,195,2412,1,1,21,1,0,1,1.69687E+15,2,47.650334,12.1875,912750000,3.69996166,16.70504458,16.42609574,43914.66495,0.158489319,0.328449694
2498,47663161,1.69687E+15,-38,e280116060000209e445ba0a,-39,2420,1,1,21,1,0,1,1.69687E+15,2,47.663161,-2.4375,912750000,3.712233507,16.70504458,16.42609574,43914.66495,0.158489319,0.328449694
2499,47675367,1.69687E+15,-38,e280116060000209e445ba0a,117,2424,1,1,21,1,0,1,1.69687E+15,2,47.675367,7.3125,912750000,3.71836943,16.70504458,16.42609574,43914.66495,0.158489319,0.328449694
2500,47688410,1.69687E+15,-54,e280116060000209e4454c2a,-546,3824,1,1,21,1,0,1,1.69687E+15,2,47.68841,-34.125,912750000,5.865942533,32.70504458,32.42609574,1748274.301,0.003981072,0.328449694
2501,47700952,1.69687E+15,-38,e280116060000209e445ba0a,390,2404,1,1,21,1,0,1,1.69687E+15,2,47.700952,24.375,912750000,3.687689814,16.70504458,16.42609574,43914.66495,0.158489319,0.328449694
2502,47713429,1.69687E+15,-38,e280116060000209e445ba0a,273,2404,1,1,21,1,0,1,1.69687E+15,2,47.713429,17.0625,912750000,3.687689814,16.70504458,16.42609574,43914.66495,0.158489319,0.328449694
2503,47725949,1.69687E+15,-38,e280116060000209e445ba0a,195,2408,1,1,21,1,0,1,1.69687E+15,2,47.725949,12.1875,912750000,3.693825737,16.70504458,16.42609574,43914.66495,0.158489319,0.328449694
2504,47750279,1.69687E+15,-37,e280116060000209e445ba0a,273,2416,1,1,21,1,0,1,1.69687E+15,2,47.750279,17.0625,912750000,3.706097584,15.70504458,15.42609574,34882.65829,0.199526231,0.328449694
2505,47763067,1.69687E+15,-54,e280116060000209e4454c2a,-703,3916,1,1,21,1,0,1,1.69687E+15,2,47.763067,-43.9375,912750000,6.007068765,32.70504458,32.42609574,1748274.301,0.003981072,0.328449694
2506,47790324,1.69687E+15,-38,e280116060000209e445ba0a,234,2420,1,1,21,1,0,1,1.69687E+15,2,47.790324,14.625,912750000,3.712233507,16.70504458,16.42609574,43914.66495,0.158489319,0.328449694
2507,47802586,1.69687E+15,-38,e280116060000209e445ba0a,156,2412,1,1,21,1,0,1,1.69687E+15,2,47.802586,9.75,912750000,3.69996166,16.70504458,16.42609574,43914.66495,0.158489319,0.328449694
2508,47815405,1.69687E+15,-38,e280116060000209e445ba0a,507,184,1,1,22,1,0,1,1.69687E+15,2,47.815405,31.6875,913250000,0.282252465,16.70493923,16.43560931,44010.96901,0.158489319,0.328269869
2509,47840170,1.69687E+15,-38,e280116060000209e445ba0a,-117,224,1,1,22,1,0,1,1.69687E+15,2,47.84017,-7.3125,913250000,0.343611696,16.70493923,16.43560931,44010.96901,0.158489319,0.328269869
2510,47853070,1.69687E+15,-38,e280116060000209e445ba0a,390,196,1,1,22,1,0,1,1.69687E+15,2,47.85307,24.375,913250000,0.300660234,16.70493923,16.43560931,44010.96901,0.158489319,0.328269869
2511,47880108,1.69687E+15,-54,e280116060000209e4454a0a,585,2604,1,1,22,1,0,1,1.69687E+15,2,47.880108,36.5625,913250000,3.994485972,32.70493923,32.43560931,1752108.234,0.003981072,0.328269869
2512,47900083,1.69687E+15,-37,e280116060000209e445ba0a,0,204,1,1,22,1,0,1,1.69687E+15,2,47.900083,0,913250000,0.312932081,15.70493923,15.43560931,34959.15532,0.199526231,0.328269869
2513,47920039,1.69687E+15,-38,e280116060000209e445ba0a,507,200,1,1,22,1,0,1,1.69687E+15,2,47.920039,31.6875,913250000,0.306796158,16.70493923,16.43560931,44010.96901,0.158489319,0.328269869
2514,47932659,1.69687E+15,-37,e280116060000209e445ba0a,117,220,1,1,22,1,0,1,1.69687E+15,2,47.932659,7.3125,913250000,0.337475773,15.70493923,15.43560931,34959.15532,0.199526231,0.328269869
2515,47945479,1.69687E+15,-38,e280116060000209e445ba0a,234,200,1,1,22,1,0,1,1.69687E+15,2,47.945479,14.625,913250000,0.306796158,16.70493923,16.43560931,44010.96901,0.158489319,0.328269869
2516,47970209,1.69687E+15,-37,e280116060000209e445ba0a,351,208,1,1,22,1,0,1,1.69687E+15,2,47.970209,21.9375,913250000,0.319068004,15.70493923,15.43560931,34959.15532,0.199526231,0.328269869
2517,47983141,1.69687E+15,-56,e280116060000209e4454c2a,2187,1844,1,1,22,1,0,1,1.69687E+15,2,47.983141,136.6875,913250000,2.828660573,34.70493923,34.43560931,2776904.413,0.002511886,0.328269869
2518,48018898,1.69687E+15,-38,e280116060000209e445ba0a,312,192,1,1,23,1,0,1,1.69687E+15,2,48.018898,19.5,913750000,0.294524311,16.70482866,16.44511767,44107.43137,0.158489319,0.328090241
2519,48052176,1.69687E+15,-38,e280116060000209e445ba0a,78,172,1,1,23,1,0,1,1.69687E+15,2,48.052176,4.875,913750000,0.263844696,16.70482866,16.44511767,44107.43137,0.158489319,0.328090241
2520,48067623,1.69687E+15,-37,e280116060000209e445ba0a,78,176,1,1,23,1,0,1,1.69687E+15,2,48.067623,4.875,913750000,0.269980619,15.70482866,15.44511767,35035.7781,0.199526231,0.328090241
2521,48085077,1.69687E+15,-37,e280116060000209e445ba0a,195,164,1,1,23,1,0,1,1.69687E+15,2,48.085077,12.1875,913750000,0.251572849,15.70482866,15.44511767,35035.7781,0.199526231,0.328090241
2522,48114216,1.69687E+15,-55,e280116060000209e4454c2a,-1484,1436,1,1,23,1,0,1,1.69687E+15,2,48.114216,-92.75,913750000,2.202796411,33.70482866,33.44511767,2210608.151,0.003162278,0.328090241
2523,48152765,1.69687E+15,-55,e280116060000209e4454c2a,-703,1340,1,1,23,1,0,1,1.69687E+15,2,48.152765,-43.9375,913750000,2.055534256,33.70482866,33.44511767,2210608.151,0.003162278,0.328090241
2524,48164614,1.69687E+15,-38,e280116060000209e445ba0a,78,180,1,1,23,1,0,1,1.69687E+15,2,48.164614,4.875,913750000,0.276116542,16.70482866,16.44511767,44107.43137,0.158489319,0.328090241
2525,48177422,1.69687E+15,-38,e280116060000209e445ba0a,156,184,1,1,23,1,0,1,1.69687E+15,2,48.177422,9.75,913750000,0.282252465,16.70482866,16.44511767,44107.43137,0.158489319,0.328090241
2526,48200172,1.69687E+15,-38,e280116060000209e445ba0a,0,180,1,1,23,1,0,1,1.69687E+15,2,48.200172,0,913750000,0.276116542,16.70482866,16.44511767,44107.43137,0.158489319,0.328090241
2527,48219614,1.69687E+15,-37,e280116060000209e445ba0a,351,568,1,1,24,1,0,1,1.69687E+15,2,48.219614,21.9375,914250000,0.871301088,15.7047129,15.45462083,35112.52676,0.199526231,0.32791081
2528,48231477,1.69687E+15,-37,e280116060000209e445ba0a,0,592,1,1,24,1,0,1,1.69687E+15,2,48.231477,0,914250000,0.908116626,15.7047129,15.45462083,35112.52676,0.199526231,0.32791081
2529,48260138,1.69687E+15,-37,e280116060000209e445ba0a,429,552,1,1,24,1,0,1,1.69687E+15,2,48.260138,26.8125,914250000,0.846757395,15.7047129,15.45462083,35112.52676,0.199526231,0.32791081
2530,48272524,1.69687E+15,-37,e280116060000209e445ba0a,-78,560,1,1,24,1,0,1,1.69687E+15,2,48.272524,-4.875,914250000,0.859029241,15.7047129,15.45462083,35112.52676,0.199526231,0.32791081
2531,48300293,1.69687E+15,-37,e280116060000209e445ba0a,507,556,1,1,24,1,0,1,1.69687E+15,2,48.300293,31.6875,914250000,0.852893318,15.7047129,15.45462083,35112.52676,0.199526231,0.32791081
2532,48313094,1.69687E+15,-37,e280116060000209e445ba0a,-39,588,1,1,24,1,0,1,1.69687E+15,2,48.313094,-2.4375,914250000,0.901980703,15.7047129,15.45462083,35112.52676,0.199526231,0.32791081
2533,48340252,1.69687E+15,-37,e280116060000209e445ba0a,-195,560,1,1,24,1,0,1,1.69687E+15,2,48.340252,-12.1875,914250000,0.859029241,15.7047129,15.45462083,35112.52676,0.199526231,0.32791081
2534,48360525,1.69687E+15,-37,e280116060000209e445ba0a,39,564,1,1,24,1,0,1,1.69687E+15,2,48.360525,2.4375,914250000,0.865165164,15.7047129,15.45462083,35112.52676,0.199526231,0.32791081
2535,48372662,1.69687E+15,-37,e280116060000209e445ba0a,78,572,1,1,24,1,0,1,1.69687E+15,2,48.372662,4.875,914250000,0.877437011,15.7047129,15.45462083,35112.52676,0.199526231,0.32791081
2536,48385189,1.69687E+15,-37,e280116060000209e445ba0a,-273,600,1,1,24,1,0,1,1.69687E+15,2,48.385189,-17.0625,914250000,0.920388473,15.7047129,15.45462083,35112.52676,0.199526231,0.32791081
2537,48410610,1.69687E+15,-37,e280116060000209e445ba0a,664,544,1,1,24,1,0,1,1.69687E+15,2,48.41061,41.5,914250000,0.834485549,15.7047129,15.45462083,35112.52676,0.199526231,0.32791081
2538,48430231,1.69687E+15,-38,e280116060000209e445ba0a,117,432,1,1,25,1,0,1,1.69687E+15,2,48.430231,7.3125,914750000,0.6626797,16.70459194,16.4641188,44300.83171,0.158489319,0.327731575
2539,48450133,1.69687E+15,-38,e280116060000209e445ba0a,312,412,1,1,25,1,0,1,1.69687E+15,2,48.450133,19.5,914750000,0.632000085,16.70459194,16.4641188,44300.83171,0.158489319,0.327731575
2540,48462645,1.69687E+15,-38,e280116060000209e445ba0a,39,396,1,1,25,1,0,1,1.69687E+15,2,48.462645,2.4375,914750000,0.607456392,16.70459194,16.4641188,44300.83171,0.158489319,0.327731575
2541,48475360,1.69687E+15,-38,e280116060000209e445ba0a,742,380,1,1,25,1,0,1,1.69687E+15,2,48.47536,46.375,914750000,0.582912699,16.70459194,16.4641188,44300.83171,0.158489319,0.327731575
2542,48510247,1.69687E+15,-38,e280116060000209e445ba0a,312,412,1,1,25,1,0,1,1.69687E+15,2,48.510247,19.5,914750000,0.632000085,16.70459194,16.4641188,44300.83171,0.158489319,0.327731575
2543,48522744,1.69687E+15,-37,e280116060000209e445ba0a,234,388,1,1,25,1,0,1,1.69687E+15,2,48.522744,14.625,914750000,0.595184546,15.70459194,15.4641188,35189.40145,0.199526231,0.327731575
2544,48535043,1.69687E+15,-38,e280116060000209e445ba0a,-585,460,1,1,25,1,0,1,1.69687E+15,2,48.535043,-36.5625,914750000,0.705631162,16.70459194,16.4641188,44300.83171,0.158489319,0.327731575
2545,48547684,1.69687E+15,-38,e280116060000209e445ba0a,507,392,1,1,25,1,0,1,1.69687E+15,2,48.547684,31.6875,914750000,0.601320469,16.70459194,16.4641188,44300.83171,0.158489319,0.327731575
2546,48561434,1.69687E+15,-38,e280116060000209e445ba0a,234,420,1,1,25,1,0,1,1.69687E+15,2,48.561434,14.625,914750000,0.644271931,16.70459194,16.4641188,44300.83171,0.158489319,0.327731575
2547,48591410,1.69687E+15,-38,e280116060000209e445ba0a,0,416,1,1,25,1,0,1,1.69687E+15,2,48.59141,0,914750000,0.638136008,16.70459194,16.4641188,44300.83171,0.158489319,0.327731575
2548,48623641,1.69687E+15,-38,e280116060000209e445ba0a,351,408,1,1,25,1,0,1,1.69687E+15,2,48.623641,21.9375,914750000,0.625864161,16.70459194,16.4641188,44300.83171,0.158489319,0.327731575
2549,48636270,1.69687E+15,-37,e280116060000209e445ba0a,-195,1020,1,1,26,1,0,1,1.69687E+15,2,48.63627,-12.1875,915250000,1.564660404,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
2550,48660490,1.69687E+15,-37,e280116060000209e445ba0a,-234,1024,1,1,26,1,0,1,1.69687E+15,2,48.66049,-14.625,915250000,1.570796327,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
2551,48680101,1.69687E+15,-37,e280116060000209e445ba0a,859,960,1,1,26,1,0,1,1.69687E+15,2,48.680101,53.6875,915250000,1.472621556,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
2552,48693116,1.69687E+15,-37,e280116060000209e445ba0a,312,988,1,1,26,1,0,1,1.69687E+15,2,48.693116,19.5,915250000,1.515573018,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
2553,48720566,1.69687E+15,-37,e280116060000209e445ba0a,351,1024,1,1,26,1,0,1,1.69687E+15,2,48.720566,21.9375,915250000,1.570796327,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
2554,48732487,1.69687E+15,-37,e280116060000209e445ba0a,-156,1004,1,1,26,1,0,1,1.69687E+15,2,48.732487,-9.75,915250000,1.540116711,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
2555,48760081,1.69687E+15,-37,e280116060000209e445ba0a,-312,1032,1,1,26,1,0,1,1.69687E+15,2,48.760081,-19.5,915250000,1.583068173,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
2556,48780105,1.69687E+15,-37,e280116060000209e445ba0a,195,1024,1,1,26,1,0,1,1.69687E+15,2,48.780105,12.1875,915250000,1.570796327,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
2557,48792867,1.69687E+15,-37,e280116060000209e445ba0a,351,1008,1,1,26,1,0,1,1.69687E+15,2,48.792867,21.9375,915250000,1.546252634,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
2558,48806725,1.69687E+15,-37,e280116060000209e445ba0a,742,988,1,1,26,1,0,1,1.69687E+15,2,48.806725,46.375,915250000,1.515573018,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
