relativetimestamp,antennastate,prxetc,phaserads,x,y,epc96
26528214,0,16.70532935,0.036815539,0,1,e280116060000209e445ba0a
26550241,0,37.70532935,3.331806271,1,0,e280116060000209e4454c2a
26563208,0,32.70532935,3.71836943,0,0,e280116060000209e4454a0a
26575541,0,34.70532935,6.252505691,1,1,e280116060000209e445f01a
26594056,0,16.70523965,4.203107359,0,1,e280116060000209e445ba0a
26606600,0,30.70523965,0.889708857,0,0,e280116060000209e4454a0a
26630405,0,33.70523965,0.300660234,1,0,e280116060000209e4454c2a
26643555,0,33.70523965,0.613592315,1,0,e280116060000209e4454c2a
26655866,0,30.70523965,0.938796242,0,0,e280116060000209e4454a0a
26680458,0,16.70523965,4.221515128,0,1,e280116060000209e445ba0a
26700597,0,16.70523965,4.215379205,0,1,e280116060000209e445ba0a
26713017,0,16.70523965,4.215379205,0,1,e280116060000209e445ba0a
26740915,0,31.70523965,5.129631755,1,1,e280116060000209e445f01a
26754097,0,16.70523965,4.233786975,0,1,e280116060000209e445ba0a
26780184,0,16.70523965,4.233786975,0,1,e280116060000209e445ba0a
26800886,0,16.70514472,0.153398079,0,1,e280116060000209e445ba0a
26820123,0,16.70514472,0.153398079,0,1,e280116060000209e445ba0a
26832616,0,16.70514472,0.165669925,0,1,e280116060000209e445ba0a
26860182,0,16.70514472,0.159534002,0,1,e280116060000209e445ba0a
26880919,0,16.70514472,0.153398079,0,1,e280116060000209e445ba0a
26900511,0,16.70514472,0.177941771,0,1,e280116060000209e445ba0a
26920537,0,15.70514472,0.122718463,0,1,e280116060000209e445ba0a
26932649,0,16.70514472,0.141126232,0,1,e280116060000209e445ba0a
26970214,0,16.70514472,0.153398079,0,1,e280116060000209e445ba0a
26982733,0,16.70514472,0.165669925,0,1,e280116060000209e445ba0a
27010541,0,16.70504458,3.675417968,0,1,e280116060000209e445ba0a
27030124,0,33.70504458,4.657165672,1,1,e280116060000209e445f01a
27043370,0,16.70504458,3.687689814,0,1,e280116060000209e445ba0a
27081198,0,33.70504458,4.51603944,1,1,e280116060000209e445f01a
27093142,0,31.70504458,4.583534594,1,1,e280116060000209e445f01a
27105561,0,16.70504458,3.681553891,0,1,e280116060000209e445ba0a
27118555,0,32.70504458,0.312932081,0,0,e280116060000209e4454a0a
27140310,0,32.70504458,4.626486056,1,1,e280116060000209e445f01a
27152594,0,31.70504458,4.890330752,1,1,e280116060000209e445f01a
27165131,0,32.70504458,4.755340442,1,1,e280116060000209e445f01a
27177545,0,33.70504458,0.073631078,0,0,e280116060000209e4454a0a
27216276,0,34.70493923,0.552233084,1,1,e280116060000209e445f01a
27241163,0,37.70493923,3.644738352,1,0,e280116060000209e4454c2a
27260122,0,32.70493923,3.853359739,0,0,e280116060000209e4454a0a
27280362,0,16.70493923,0.300660234,0,1,e280116060000209e445ba0a
27293143,0,36.70493923,2.994330498,1,0,e280116060000209e4454c2a
27305476,0,15.70493923,0.337475773,0,1,e280116060000209e445ba0a
27317381,0,16.70493923,0.337475773,0,1,e280116060000209e445ba0a
27340220,0,34.70493923,0.515417545,1,1,e280116060000209e445f01a
27352599,0,16.70493923,0.34974762,0,1,e280116060000209e445ba0a
27380575,0,15.70493923,0.312932081,0,1,e280116060000209e445ba0a
27392480,0,15.70493923,0.355883543,0,1,e280116060000209e445ba0a
27405397,0,15.70493923,0.325203927,0,1,e280116060000209e445ba0a
27423630,0,33.70482866,1.736466252,1,0,e280116060000209e4454c2a
27437167,0,15.70482866,0.276116542,0,1,e280116060000209e445ba0a
27471627,0,16.70482866,0.282252465,0,1,e280116060000209e445ba0a
27501761,0,16.70482866,0.288388388,0,1,e280116060000209e445ba0a
27530032,0,31.70482866,1.392854555,1,0,e280116060000209e4454c2a
27550383,0,16.70482866,0.337475773,0,1,e280116060000209e445ba0a
27563267,0,15.70482866,0.23316508,0,1,e280116060000209e445ba0a
27590077,0,15.70482866,0.251572849,0,1,e280116060000209e445ba0a
27610117,0,15.70482866,0.251572849,0,1,e280116060000209e445ba0a
27629483,0,15.7047129,0.877437011,0,1,e280116060000209e445ba0a
27642554,0,15.7047129,0.89584478,0,1,e280116060000209e445ba0a
27670312,0,15.7047129,0.883572934,0,1,e280116060000209e445ba0a
27690616,0,15.7047129,0.889708857,0,1,e280116060000209e445ba0a
27710645,0,15.7047129,0.908116626,0,1,e280116060000209e445ba0a
27730387,0,15.7047129,0.963339935,0,1,e280116060000209e445ba0a
27743375,0,15.7047129,0.957204012,0,1,e280116060000209e445ba0a
27770090,0,15.7047129,0.91425255,0,1,e280116060000209e445ba0a
27782583,0,15.7047129,0.834485549,0,1,e280116060000209e445ba0a
27795032,0,15.7047129,0.889708857,0,1,e280116060000209e445ba0a
27807816,0,15.7047129,0.901980703,0,1,e280116060000209e445ba0a
27830502,0,16.70459194,0.625864161,0,1,e280116060000209e445ba0a
27850189,0,16.70459194,0.650407854,0,1,e280116060000209e445ba0a
27870340,0,15.70459194,0.595184546,0,1,e280116060000209e445ba0a
27890124,0,16.70459194,0.613592315,0,1,e280116060000209e445ba0a
27903134,0,16.70459194,0.607456392,0,1,e280116060000209e445ba0a
27917090,0,16.70459194,0.644271931,0,1,e280116060000209e445ba0a
27951780,0,16.70459194,0.656543777,0,1,e280116060000209e445ba0a
27981966,0,16.70459194,0.656543777,0,1,e280116060000209e445ba0a
28003330,0,15.70459194,0.607456392,0,1,e280116060000209e445ba0a
28015468,0,16.70459194,0.656543777,0,1,e280116060000209e445ba0a
28040266,0,15.70446579,1.626019635,0,1,e280116060000209e445ba0a
28060857,0,15.70446579,1.595340019,0,1,e280116060000209e445ba0a
28080567,0,15.70446579,1.570796327,0,1,e280116060000209e445ba0a
28094144,0,15.70446579,1.57693225,0,1,e280116060000209e445ba0a
28107240,0,15.70446579,1.55852448,0,1,e280116060000209e445ba0a
28121003,0,15.70446579,1.57693225,0,1,e280116060000209e445ba0a
28133887,0,15.70446579,1.607611866,0,1,e280116060000209e445ba0a
28160427,0,15.70446579,1.55852448,0,1,e280116060000209e445ba0a
28180330,0,15.70446579,1.515573018,0,1,e280116060000209e445ba0a
28210253,0,15.70446579,1.583068173,0,1,e280116060000209e445ba0a
28223680,0,15.70446579,1.601475943,0,1,e280116060000209e445ba0a
28242911,0,35.70433446,2.577087724,1,0,e280116060000209e4454c2a
28257206,0,16.70433446,5.816855148,0,1,e280116060000209e445ba0a
28269757,0,16.70433446,5.810719225,0,1,e280116060000209e445ba0a
28283132,0,31.70433446,3.411573272,0,0,e280116060000209e4454a0a
28296389,0,34.70433446,2.601631416,1,0,e280116060000209e4454c2a
28309379,0,35.70433446,3.03728196,1,0,e280116060000209e4454c2a
28322075,0,16.70433446,5.847534763,0,1,e280116060000209e445ba0a
28335075,0,34.70433446,6.062292074,1,1,e280116060000209e445f01a
28360287,0,16.70433446,5.829126994,0,1,e280116060000209e445ba0a
28380105,0,16.70433446,5.878214379,0,1,e280116060000209e445ba0a
28400105,0,31.70433446,3.190680039,0,0,e280116060000209e4454a0a
28420158,0,31.70433446,3.190680039,0,0,e280116060000209e4454a0a
28446919,0,16.70419794,3.166136346,0,1,e280116060000209e445ba0a
28470479,0,16.70419794,3.184544116,0,1,e280116060000209e445ba0a
28482875,0,16.70419794,3.209087808,0,1,e280116060000209e445ba0a
28510143,0,16.70419794,3.147728577,0,1,e280116060000209e445ba0a
28522544,0,34.70419794,5.546874529,0,0,e280116060000209e4454a0a
28550464,0,16.70419794,3.190680039,0,1,e280116060000209e445ba0a
28570332,0,16.70419794,3.202951885,0,1,e280116060000209e445ba0a
28583151,0,31.70419794,5.399612373,1,0,e280116060000209e4454c2a
28610291,0,16.70419794,3.1538645,0,1,e280116060000209e445ba0a
28630315,0,32.70419794,5.516194913,1,0,e280116060000209e4454c2a
28650595,0,16.70405626,5.264622064,0,1,e280116060000209e445ba0a
28663613,0,16.70405626,5.270757987,0,1,e280116060000209e445ba0a
28690280,0,16.70405626,5.258486141,0,1,e280116060000209e445ba0a
28710159,0,16.70405626,5.264622064,0,1,e280116060000209e445ba0a
28730082,0,16.70405626,5.252350218,0,1,e280116060000209e445ba0a
28750206,0,31.70405626,2.632311032,0,0,e280116060000209e4454a0a
28770236,0,16.70405626,5.264622064,0,1,e280116060000209e445ba0a
28783249,0,16.70405626,5.283029833,0,1,e280116060000209e445ba0a
28810181,0,16.70405626,5.289165757,0,1,e280116060000209e445ba0a
28822952,0,31.70405626,2.736621726,0,0,e280116060000209e4454a0a
28851706,0,16.7039094,0.533825314,0,1,e280116060000209e445ba0a
28872777,0,15.7039094,0.490873852,0,1,e280116060000209e445ba0a
28911426,0,15.7039094,0.521553468,0,1,e280116060000209e445ba0a
28924201,0,15.7039094,0.527689391,0,1,e280116060000209e445ba0a
28950262,0,15.7039094,0.515417545,0,1,e280116060000209e445ba0a
28970052,0,16.7039094,0.527689391,0,1,e280116060000209e445ba0a
28983453,0,15.7039094,0.503145698,0,1,e280116060000209e445ba0a
29020393,0,15.7039094,0.503145698,0,1,e280116060000209e445ba0a
29040387,0,15.7039094,0.533825314,0,1,e280116060000209e445ba0a
29060401,0,15.70375739,1.122873937,0,1,e280116060000209e445ba0a
29080296,0,15.70375739,1.184233168,0,1,e280116060000209e445ba0a
29100103,0,15.70375739,1.178097245,0,1,e280116060000209e445ba0a
29113034,0,15.70375739,1.178097245,0,1,e280116060000209e445ba0a
29140547,0,15.70375739,1.116738014,0,1,e280116060000209e445ba0a
29160576,0,15.70375739,1.153553552,0,1,e280116060000209e445ba0a
29172960,0,15.70375739,1.141281706,0,1,e280116060000209e445ba0a
29185019,0,15.70375739,1.171961322,0,1,e280116060000209e445ba0a
29210554,0,15.70375739,1.165825399,0,1,e280116060000209e445ba0a
29223769,0,15.70375739,1.122873937,0,1,e280116060000209e445ba0a
29250182,0,15.70375739,1.122873937,0,1,e280116060000209e445ba0a
29270100,0,34.70360021,6.148194998,1,1,e280116060000209e445f01a
29290228,0,34.70360021,0.006135923,1,1,e280116060000209e445f01a
29302995,0,16.70360021,6.135923152,0,1,e280116060000209e445ba0a
29330569,0,35.70360021,3.080233422,1,0,e280116060000209e4454c2a
29350193,0,16.70360021,6.17273869,0,1,e280116060000209e445ba0a
29363187,0,35.70360021,3.074097499,1,0,e280116060000209e4454c2a
29390261,0,34.70360021,0.147262156,1,1,e280116060000209e445f01a
29402523,0,34.70360021,0.257708772,1,1,e280116060000209e445f01a
29430295,0,16.70360021,6.166602767,0,1,e280116060000209e445ba0a
29443092,0,16.70360021,6.135923152,0,1,e280116060000209e445ba0a
29471232,0,31.70343789,5.338253142,1,1,e280116060000209e445f01a
29483139,0,16.70343789,4.466952054,0,1,e280116060000209e445ba0a
29495446,0,32.70343789,0.68108747,1,0,e280116060000209e4454c2a
29507860,0,16.70343789,4.454680208,0,1,e280116060000209e445ba0a
29530323,0,32.70343789,1.282407939,0,0,e280116060000209e4454a0a
29550215,0,16.70343789,4.473087977,0,1,e280116060000209e445ba0a
29563111,0,32.70343789,5.27689391,1,1,e280116060000209e445f01a
29574961,0,16.70343789,4.454680208,0,1,e280116060000209e445ba0a
29600045,0,30.70343789,1.288543862,0,0,e280116060000209e4454a0a
29612573,0,16.70343789,4.466952054,0,1,e280116060000209e445ba0a
29625035,0,31.70343789,1.294679785,0,0,e280116060000209e4454a0a
29637391,3,31.70343789,5.172583217,1,1,e280116060000209e445f01a
29660140,3,16.70343789,4.466952054,0,1,e280116060000209e445ba0a
29680570,3,33.70327042,5.148039524,1,1,e280116060000209e445f01a
29710198,3,16.70327042,4.331961745,0,1,e280116060000209e445ba0a
29730342,3,16.70327042,4.325825822,0,1,e280116060000209e445ba0a
29742945,3,16.70327042,4.325825822,0,1,e280116060000209e445ba0a
29770573,3,32.70327042,1.122873937,0,0,e280116060000209e4454a0a
29782654,3,16.70327042,4.325825822,0,1,e280116060000209e445ba0a
29795302,3,32.70327042,5.16031137,1,1,e280116060000209e445f01a
29807888,3,16.70327042,4.344233591,0,1,e280116060000209e445ba0a
29820229,3,31.70327042,1.135145783,0,0,e280116060000209e4454a0a
29833128,3,32.70327042,1.11060209,0,0,e280116060000209e4454a0a
29845441,3,16.70327042,4.338097668,0,1,e280116060000209e445ba0a
29857472,3,32.70327042,0.355883543,1,0,e280116060000209e4454c2a
29886037,3,17.70309782,4.700117134,0,1,e280116060000209e445ba0a
29899740,3,17.70309782,4.693981211,0,1,e280116060000209e445ba0a
29930447,3,32.70309782,5.454835682,1,1,e280116060000209e445f01a
29943338,3,34.70309782,0.711767086,1,0,e280116060000209e4454c2a
29970591,3,30.70309782,1.718058482,0,0,e280116060000209e4454a0a
29990122,3,17.70309782,4.700117134,0,1,e280116060000209e445ba0a
30010244,3,17.70309782,4.700117134,0,1,e280116060000209e445ba0a
30023787,3,17.70309782,4.693981211,0,1,e280116060000209e445ba0a
30049864,3,17.70309782,4.687845288,0,1,e280116060000209e445ba0a
30063214,3,33.70309782,1.079922475,1,0,e280116060000209e4454c2a
30102027,3,32.70292008,4.595806441,1,1,e280116060000209e445f01a
30114234,3,15.70292008,3.442252888,0,1,e280116060000209e445ba0a
30126580,3,32.70292008,6.019340612,1,0,e280116060000209e4454c2a
30150689,3,16.70292008,3.429981042,0,1,e280116060000209e445ba0a
30170461,3,30.70292008,4.454680208,1,1,e280116060000209e445f01a
30190630,3,15.70292008,3.448388811,0,1,e280116060000209e445ba0a
30210158,3,16.70292008,3.436116965,0,1,e280116060000209e445ba0a
30225675,3,32.70292008,5.896622149,1,0,e280116060000209e4454c2a
30238158,3,32.70292008,5.571418222,1,0,e280116060000209e4454c2a
30266250,3,16.70292008,3.454524734,0,1,e280116060000209e445ba0a
30281557,3,32.70292008,5.749359993,1,0,e280116060000209e4454c2a
30310300,3,16.70273721,2.828660573,0,1,e280116060000209e445ba0a
30322798,3,15.70273721,2.755029495,0,1,e280116060000209e445ba0a
30349998,3,16.70273721,2.816388727,0,1,e280116060000209e445ba0a
30362642,3,31.70273721,4.669437518,1,0,e280116060000209e4454c2a
30390051,3,16.70273721,2.773437264,0,1,e280116060000209e445ba0a
30410058,3,15.70273721,2.828660573,0,1,e280116060000209e445ba0a
30430223,3,15.70273721,2.828660573,0,1,e280116060000209e445ba0a
30443191,3,16.70273721,2.797980957,0,1,e280116060000209e445ba0a
30470165,3,15.70273721,2.853204265,0,1,e280116060000209e445ba0a
30482861,3,33.70273721,4.006757818,1,1,e280116060000209e445f01a
30516207,3,16.70254921,0.196349541,0,1,e280116060000209e445ba0a
30528412,3,34.70254921,0.085902924,1,1,e280116060000209e445f01a
30541150,3,32.70254921,3.785864585,0,0,e280116060000209e4454a0a
30553450,3,16.70254921,0.184077695,0,1,e280116060000209e445ba0a
30580467,3,33.70254921,3.8165442,0,0,e280116060000209e4454a0a
30600209,3,34.70254921,3.012738267,1,0,e280116060000209e4454c2a
30613208,3,16.70254921,0.196349541,0,1,e280116060000209e445ba0a
30640153,3,16.70254921,0.208621387,0,1,e280116060000209e445ba0a
30670069,3,16.70254921,0.165669925,0,1,e280116060000209e445ba0a
30690613,3,16.70254921,0.159534002,0,1,e280116060000209e445ba0a
30716608,3,31.7023561,2.644582878,0,0,e280116060000209e4454a0a
30728442,3,16.7023561,5.141903601,0,1,e280116060000209e445ba0a
30740838,3,16.7023561,5.17871914,0,1,e280116060000209e445ba0a
30753381,3,31.7023561,2.460505184,0,0,e280116060000209e4454a0a
30780512,3,32.7023561,1.540116711,1,0,e280116060000209e4454c2a
30792494,3,33.7023561,5.85980661,1,1,e280116060000209e445f01a
30805317,3,16.7023561,5.166447294,0,1,e280116060000209e445ba0a
30830282,3,16.7023561,5.141903601,0,1,e280116060000209e445ba0a
30842785,3,31.7023561,2.294835259,0,0,e280116060000209e4454a0a
30854975,3,16.7023561,5.154175447,0,1,e280116060000209e445ba0a
30867400,3,16.7023561,5.148039524,0,1,e280116060000209e445ba0a
30890543,3,16.7023561,5.154175447,0,1,e280116060000209e445ba0a
30910256,3,33.7023561,6.013204689,1,1,e280116060000209e445f01a
30930551,3,15.70215788,2.417553722,0,1,e280116060000209e445ba0a
30948167,3,15.70215788,2.393010029,0,1,e280116060000209e445ba0a
30980159,3,15.70215788,2.47277703,0,1,e280116060000209e445ba0a
31000393,3,15.70215788,2.411417799,0,1,e280116060000209e445ba0a
31014554,3,16.70215788,2.393010029,0,1,e280116060000209e445ba0a
31040212,3,15.70215788,2.423689645,0,1,e280116060000209e445ba0a
31053107,3,15.70215788,2.442097414,0,1,e280116060000209e445ba0a
31080364,3,15.70215788,2.454369261,0,1,e280116060000209e445ba0a
31093159,3,15.70215788,2.411417799,0,1,e280116060000209e445ba0a
31105815,3,15.70215788,2.448233337,0,1,e280116060000209e445ba0a
31130147,3,16.70195456,5.031456984,0,1,e280116060000209e445ba0a
31143344,3,16.70195456,5.037592907,0,1,e280116060000209e445ba0a
31155118,3,35.70195456,0.742446701,1,0,e280116060000209e4454c2a
31180045,3,32.70195456,5.730952224,1,1,e280116060000209e445f01a
31193175,3,32.70195456,1.282407939,1,0,e280116060000209e4454c2a
31205360,3,16.70195456,5.0621366,0,1,e280116060000209e445ba0a
31230234,3,16.70195456,5.049864754,0,1,e280116060000209e445ba0a
31250582,3,32.70195456,5.589825991,1,1,e280116060000209e445f01a
31270138,3,30.70195456,2.313243028,0,0,e280116060000209e4454a0a
31290299,3,16.70195456,5.043728831,0,1,e280116060000209e445ba0a
31310089,3,16.70195456,5.031456984,0,1,e280116060000209e445ba0a
31336308,3,16.70174613,2.932971266,0,1,e280116060000209e445ba0a
31348768,3,16.70174613,2.890019804,0,1,e280116060000209e445ba0a
31370189,3,16.70174613,2.865476112,0,1,e280116060000209e445ba0a
31383004,3,16.70174613,2.914563497,0,1,e280116060000209e445ba0a
31395622,3,32.70174613,4.779884135,1,0,e280116060000209e4454c2a
31407615,3,33.70174613,5.344389065,1,0,e280116060000209e4454c2a
31430036,3,16.70174613,2.914563497,0,1,e280116060000209e445ba0a
31442754,3,16.70174613,2.945243113,0,1,e280116060000209e445ba0a
31457423,3,15.70174613,2.945243113,0,1,e280116060000209e445ba0a
31475296,3,32.70174613,5.215534679,1,0,e280116060000209e4454c2a
31489693,3,32.70174613,5.233942448,1,0,e280116060000209e4454c2a
31503988,3,16.70174613,2.908427574,0,1,e280116060000209e445ba0a
31519547,3,16.70174613,2.914563497,0,1,e280116060000209e445ba0a
31540266,3,32.70153261,5.283029833,1,0,e280116060000209e4454c2a
31560171,3,16.70153261,3.307262579,0,1,e280116060000209e445ba0a
31580098,3,16.70153261,3.276582963,0,1,e280116060000209e445ba0a
31600109,3,16.70153261,3.301126656,0,1,e280116060000209e445ba0a
31620362,3,16.70153261,3.288854809,0,1,e280116060000209e445ba0a
31633102,3,32.70153261,5.252350218,1,0,e280116060000209e4454c2a
31645724,3,15.70153261,3.331806271,0,1,e280116060000209e445ba0a
31657806,3,15.70153261,3.301126656,0,1,e280116060000209e445ba0a
31680521,3,34.70153261,5.718680377,0,0,e280116060000209e4454a0a
31693531,3,16.70153261,3.282718886,0,1,e280116060000209e445ba0a
31705549,3,16.70153261,3.294990732,0,1,e280116060000209e445ba0a
31730455,3,16.70153261,3.313398502,0,1,e280116060000209e445ba0a
31742990,3,16.701314,6.019340612,0,1,e280116060000209e445ba0a
31755397,3,15.701314,5.951845457,0,1,e280116060000209e445ba0a
31767821,3,34.701314,0.104310694,1,1,e280116060000209e445f01a
31780351,3,32.701314,3.620194659,0,0,e280116060000209e4454a0a
31793138,3,15.701314,5.97638915,0,1,e280116060000209e445ba0a
31805841,3,16.701314,5.982525073,0,1,e280116060000209e445ba0a
31830200,3,16.701314,6.019340612,0,1,e280116060000209e445ba0a
31842972,3,16.701314,5.951845457,0,1,e280116060000209e445ba0a
31870422,3,16.701314,5.970253226,0,1,e280116060000209e445ba0a
31882500,3,16.701314,5.95798138,0,1,e280116060000209e445ba0a
31895075,3,15.701314,5.982525073,0,1,e280116060000209e445ba0a
31907486,3,32.701314,3.534291735,0,0,e280116060000209e4454a0a
31930331,3,32.701314,3.914718971,0,0,e280116060000209e4454a0a
31952327,3,33.7010903,4.644893826,1,0,e280116060000209e4454c2a
31981126,3,31.7010903,4.693981211,1,0,e280116060000209e4454c2a
32000404,3,15.7010903,2.650718801,0,1,e280116060000209e445ba0a
32020095,3,15.7010903,2.70594211,0,1,e280116060000209e445ba0a
32035197,3,16.7010903,2.509592569,0,1,e280116060000209e445ba0a
32070924,3,33.7010903,4.184699589,1,0,e280116060000209e4454c2a
32084683,3,16.7010903,2.558679954,0,1,e280116060000209e445ba0a
